asin,brand,title,rating,reviewUrl,totalReviews,price,originalPrice,name,rating,date,verified,comment,body,helpfulVotes
B00CEKXJ3Y,Samsung,"Samsung Galaxy S4, Black Mist 16GB (Sprint)",3.5,https://www.amazon.com/product-reviews/B00CEKXJ3Y,561,0,0,Love Gadgets,3,"October 29, 2007",FALSE,Great disposible phone?,"I got this phone based on a recommendation from AT&T :( silly me. I wanted a back up phone my wife could use in case her other phone failed to turn on (also a motorola different model almost 5x price). They recommend this phone because of it's low cost and it's a go phone so you only pay for minutes you use. I bought the phone and loved it. It was very low cost, came with airtime. It feels very solid, except for the battery cover which seems flimsy but seems to hold up with no problems. It had what I felt as good sound quality and a good number of features for such a low cost phone. I wanted to prep the battery since my wife was going to travel soon, so I left it powered on and would constantly press a button so the light would stay on and drain the battery. The display is amazingly bright, I could almost use it as a flashlight. I was also really surprised at the battery life. Anyhow after two cycles of draining the battery and then charging it to full, I figured it would be all set to use as an emergency phone for my wife who was going on a two week business trip. Wrong :( on the last day of her trip her main cell phone battery was low so she decided to try to use the back up phone. It wouldn't turn on :( I don't know if it was due to the xray machines at the airports or what but the battery was drained. She said she never turned it on at all until that day so maybe it got turned on accidently in her purse (phone turns on by pressing a button on the front for 4 or 5 seconds). Anyhow to make matters worse the AT&T rep also said I could also use it as a main phone by transfering the SIM. Nope didn't work either, I was on the older AT&T plan so I had to be migrated. Atleast the phone didn't cost too much. I figure I can still keep it as an emergency 911 phone too (Go phone minutes expire :( which the AT&T rep didn't tell me about). And it does look pretty good as a paper weight.",
B00CEKXZA6,Samsung,"Samsung Galaxy S4, White Frost 16GB (Sprint)",3.8,https://www.amazon.com/product-reviews/B00CEKXZA6,354,0,0,RJD,4,"December 16, 2007",FALSE,two for one!,"I needed a temporary phone for a friend in a retirement home until he got settled in his new place. I charged it up and it ran for several days on its own. He would have preferred a larger key pad due to his poor eyesight, but he seemed to do okay with it, and it was simple enough for him to be able to use it to simply make or receive calls (I didn't get into the answering system with him!). Now that he has moved and has his landline installed, I am giving it to a friend who has no cell phone, and cannot afford the price of a regular one. This will be just right for her limited calls when she is on the road. So.... two for the price of one!!",
B00CGIULGC,Samsung,Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,3.2,https://www.amazon.com/product-reviews/B00CGIULGC,365,0,0,Elizabeth,4,"May 12, 2009",TRUE,tough little phone,"This phone isn't kidding when it says military specs. I had a hole in my pocket and it went tumbling down a flight of concrete steps (20 steps). It had a few scratches but it worked fine. It also made a few other death - defying leaps. It is VERY drop resistant. That being said, it is not crush proof. It's battery was just about dead so I decided to leave it in the car to charge. I plugged it into the car charger, grabbed my purse, and got out of the car. Unbeknownst to me, the charger cord was tangled around my purse. I stood up and closed the car door - right on this phone. That left a BIG mark - that finally did it in (If it still worked, I would have had the world's first boomerang phone - it looked just like a boomerang afterwards). I just ordered a new one. As much as I beat up my last phone and as well as it fared, I had to get another one. My only pet peeve with this phone is they could have at least given me ONE full game - not the lame demos that are included with it. The phone itself is about the size of a Hershey bar. I often keep it in my pants pocket (the front pocket).",1
B00CQAODG4,Nokia,"Nokia Lumia 928, White 32GB (Verizon Wireless)",3.2,https://www.amazon.com/product-reviews/B00CQAODG4,349,0,0,"Ron Malinowski, Jr.",1,"November 19, 2012",TRUE,Boost Mobile no Longer allows IDEN service,I bought this phone and found out IDEN phones with sim cards are no longer eligible for service with Boost Mobile. So buyer be ware dont buy these unless you already have service with a sim card.,2
B00CS2ZWKQ,Nokia,Nokia Lumia 925 (RM-893) 4G LTE Windows 8 Smartphone GSM Unlocked,3.2,https://www.amazon.com/product-reviews/B00CS2ZWKQ,94,0,0,Amazon Customer,5,"April 11, 2016",TRUE,Five Stars,i wont ( enter special code ),
B00D35Z6OE,HUAWEI,Huawei Glory Android Prepaid Phone (Net10),3.1,https://www.amazon.com/product-reviews/B00D35Z6OE,36,27.9,0,Guillermo J. Avellan Jr.,5,"June 22, 2014",TRUE,bought this for my mother for mothers day of 2014,my mother said that she loves Walkie Talkie Phones so what i did was i bought this for my mother Denise Avellan for mothers day of 2014 and my mother loves it. what a great Direct Connect Connection!!!!!!,
B00D99ZBR6,Samsung,Samsung Galaxy Prevail II (Boost Mobile) (Discontinued by Manufacturer),3.5,https://www.amazon.com/product-reviews/B00D99ZBR6,314,89,0,Scott Hardie,1,"March 20, 2016",TRUE,Won't Work on Networks!,Bought this phone only to be told it would no longer work on network. Waste of money and seller knew they would not work and did not say anything.,
B00E45043A,Nokia,Nokia Lumia 520 (AT&T Go Phone) No Annual Contract (Discontinued by Manufacturer),3.8,https://www.amazon.com/product-reviews/B00E45043A,4,59.99,0,Vanilla Sky,5,"November 5, 2009",TRUE,Good boost phone,For the price you really get a solid boost motorola phone. Sounds and looks good.,
B00E6FGSHY,Samsung,"Samsung Galaxy S4, White Frost 16GB (AT&T)",3.7,https://www.amazon.com/product-reviews/B00E6FGSHY,641,154.97,0,PENNY,4,"November 25, 2012",TRUE,SIM CARD,"PHONE DID NOT COME WITH A SIM CARD....INFORMATION I WOULD'VE LIKED TO HAVE..... PHONE WORKS FINE, BUT BECAUSE PTT (WALKIE) IS BEING PHASED-OUT ON BOOST, NO SIM. RATING IS FOR PHONE, BUT VERY UNHAPPY NOT TO HAVE ALL THE FACTS PRIOR TO PURCHASE.",1
B00E8TGT1S,Nokia,Nokia Lumia 520 Quad-Band GSM Unlocked Smartphone - Blue,2.1,https://www.amazon.com/product-reviews/B00E8TGT1S,5,0,0,Clay,1,"March 29, 2014",TRUE,"Not a ""Boost"" phone. Description is lie.","This is not a ""boost"" phone and will not work as a GPS with Boost. Had to send it back. A huge pain for something that is $24. This is a rip-off.",
B00EP2BN00,Samsung,"Samsung Convoy 3, Gray (Verizon Wireless)",3.4,https://www.amazon.com/product-reviews/B00EP2BN00,340,0,0,BeckyTheBookWorm,5,"November 10, 2010",TRUE,good phone,good phone works well. very simple to use.dropped a few times and still works fine.,
B00F1HVZ0Q,Samsung,Samsung Galaxy S4 M919 16GB T-Mobile 4G LTE Smartphone - Black Mist,3.7,https://www.amazon.com/product-reviews/B00F1HVZ0Q,111,229.99,0,jennyjerez,5,"May 3, 2011",TRUE,Great Phone,"You get the basic functions for what a cell phone is needed for, in other words this phone is simple and effective.",
B00F2SKPIM,Samsung,"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",3.9,https://www.amazon.com/product-reviews/B00F2SKPIM,983,0,0,Anthony L. Savarese,1,"October 18, 2009",TRUE,Cell,Wouldn't know anything about the cell phone I ordered because the person hasn't even shipped it yet. It's been a month! And amazon has does nothing to help and really has nothing for an option to provide assistance.,1
B00F3JPKCG,Nokia,"Nokia Lumia 925, Black 16GB (AT&T)",2.7,https://www.amazon.com/product-reviews/B00F3JPKCG,46,54.99,0,Yoda,4,"April 7, 2010",FALSE,For a basic phone quite good,"For someone needing a very basic phone and services (i.e., no email access, no camera, etc.) this phone is quite good. The sound quality on both the built in speaker and mic and the speaker phone are very good, the phone itself is very portable and it has buttons one does not have to be a midget to operate. On the negative side (and why I give it 4 instead of 5 stars), it has a relatively small battery for its size, as anyone who has opened but back to install can attest. Hence the battery power for such a basic phone is not on a par with other ""basic"" phones, though not by much. A second critique is the very small screen which is, in addition, not very well lit. It can be a problem viewing, even in the shade. A third problem is that the interface for some of the features (i.e., voice recorder, contact list) is not as easy as it should be. Thanks to the small screen, one needs to scroll quite a bit to access some of the phone's features. One last critique is that the messaging service is quite slow. Hence if you need to use such a feature this phone is far from optimal. All and all a very good phone despite the weaknesses cited above. If someone is looking for a barebones phone this is more than fulfills the requirements.",2
B00F9RRVUG,Samsung,Samsung a157V (AT&T Go Phone) No Annual Contract,3.5,https://www.amazon.com/product-reviews/B00F9RRVUG,299,102,0,MayaMan,1,"April 13, 2011",FALSE,Terrible Customer Service,"I am a professional who recently purchased a Sanyo Juno phone to use as an extra special-purpose business phone. After using Boost cards to pay for the phone for two months I switched to the Auto Re-Boost Payment Service, wherein payments are automatically charged to my credit card each month. What a terrible mistake. Boost Mobile has been making monthly charges to my credit card at the same time that it has cut off my phone service, telling me that there is no money in my account. Of course, the latter cannot be true is the former is true. When I call Boost's service number to resolve the problem I learn that there are no human beings to speak to, only an automated list of options, none of which correspond to my problem. When I contact Boost via its online customer service (an e-mail option in which the customer is asked to describe his or her problem) I receive a phone call instructing me to call the service number, which, as I've just noted, provides no human operator and tells me that there is no money in my account. In other words, Boost Mobile tells me that to restore my service I must make another payment, even though that payment has already been made by their Auto Re-Boost plan. In effect, I must pay twice for each month of service and there is nothing I can do about it. Is this a company you would want to do business with? I deeply regret selecting to business with this company.",1
